Genome ID,species,Label,Genome Name,Host Name,Isolation Source,Isolation Comments,Genome Quality,Collection Date,Date Inserted,Other Clinical,Host Health,Disease,Comments
287.6393,Pseudomonas aeruginosa,HP,Pseudomonas aeruginosa strain PABL060,"Human, Homo sapiens",blood,,Good,Aug-2001,2018-09-30 22:32:38.826000+00:00,,Bacteremia,,Pseudomonas aeruginosa isolates collected from patients with bloodstream infections.
587.41,Providencia rettgeri,HP,Providencia rettgeri strain PR1,"Human, Homo sapiens",foot,,Good,Apr-2016,2017-09-28 21:03:08.763000+00:00,,Foot infection,,"We performed Illumina Whole Genome sequencing to construct draft genomes fro the blaIMP-27 containing isolates PR1, PM185, and PM187. We adittionally performed complete sequencing using Illumina and Sanger on the blaIMP-27 containing plasmids pPM187 and pPR1"
1503055.38,Burkholderia territorii,HP,Burkholderia territorii strain SCHI0024.S.1,Homo sapiens,sputum,,Good,2015,2019-10-01 19:38:50.374000+00:00,,Cystic fibrosis,,Burkholderia territorii chronic infection in cystic fibrosis airway
1773.17873,Mycobacterium tuberculosis,HP,Mycobacterium tuberculosis strain EKB12,Homo sapiens,lungs,isolated in 2017 from 100 adult patients inhabiting Russia,Good,2017,2019-10-01 19:29:51.062000+00:00,"host_health_state:immune deficiency, infection syndrome+; COPD+",infiltrative tuberculosis,,Strains of Mycobacterium tuberculosis Beijing B0 were isolated in 2017 from 100 adult patients inhabiting Russia. These strains are characterized by DST: 63 have MDR and 37 have XDR phenotype.
1858794.9,Mycobacterium talmoniae,HP,Mycobacterium talmoniae strain MO-5499,Homo sapiens,sputum,,Good,2015,2019-09-29 18:33:10.882000+00:00,,sepsis,,"This is a meta-project to include all sequencing done by the UW Virology NGS group. We are interested in discovering viruses and new organisms through metagenomics across Washington state, the Pacific Northwest, and the world. We are also interested in whole genome sequencing of clinical isolates to better understand transmission and resistance of microbial organisms in humans. If interested in submitting samples and collaborating, please contact Alex Greninger at mailto:agrening@uw.edu."
28227.8,Mycoplasma penetrans,HP,Mycoplasma penetrans strain ZH01,Homo sapiens,blood from immunocompromised patient,,Good,13-Jun-2018,2019-09-29 18:58:39.254000+00:00,,sepsis,,"Metagenomic sequencing from a negative blood culture of an immunocompromised patient with sepsis revealed Mycobacterium penetrans,"
57975.41,Burkholderia thailandensis,HP,Burkholderia thailandensis strain BtAR2017,Homo sapiens,Forearm wound fluid,,Good,2017-07,2019-09-29 21:50:53.754000+00:00,,wound infection,,"Draft genome sequence for Burkholderia thailandensis BtAR2017, a clinical isolate related to TXDOH and H0587"
1880707.3,Pseudomonas nosocomialis,HP,Pseudomonas sp. CCUG 58779,Homo sapiens,bronchial alveolar lavage,,Good,2009,2019-09-29 22:55:00.457000+00:00,,,,Pseudomonas sp. strain CCUG 58779 a new Pseudomonas species of clinical origin
106648.42,Acinetobacter bereziniae,HP,Acinetobacter bereziniae strain L98,Homo sapiens,blood,,Good,2014,2019-09-29 23:41:09.085000+00:00,,Blood infection,,Genomic analysis of multi-drug resistant Acinetobacter bereziniae
106654.144,Acinetobacter nosocomialis,HP,Acinetobacter nosocomialis strain YMC2003/1/R306,"Human, Homo sapiens",Sputum,,Good,2010-10,2019-01-30 06:44:36.551000+00:00,,Aspiration pneumonia,,"BackgroundAcinetobacter sp. has emerged as a significant pathogen causing nosocomial infections. Treatment of these pathogens has become a major challenge to all clinicians worldwide. Huge revenue and technology is also being dedicated towards developing novel drugs and antibiotic combinations to combat resistance. Addressing the above issue, we have constructed a panel of strains of Acinetobacter sp. expressing different resistances such as narrow spectrum β-lactamase and oxacillinase, ESBL, OXA-carbapenemase, MBL and over producing AmpC, and genotypically characterized them to understand their resistance mechanism.MethodsAll the bacterial strains exhibiting different resistance phenotypes were collected according to the diagnostic decision tree based on phenotypic observation mentioned in Courvalin, P., et al. Antibiogram, during the period 2008-2013 from Severance hospital, Seoul. Antimicrobial susceptibility was determined according to the CLSI guidelines using agar dilution method. Selected strains were sequenced using Ion Torrent PGM system, annotated using RAST server and analyzed using Geneious pro 8.0.ResultsGenotypic determinants i.e. acquired resistance genes, mutations and porin alternations contributing to the relevant expressed phenotype was characterized using massive parallel technology. The complete resistance mechanisms for the collected reference strains were determined. Due to the acquisition of multiple resistance genes and transposons, the diagnostic decision tree for evaluating the resistance is not accurate, which alarms the urgent need for modification to this scheme.ConclusionThe complete illustrated mechanism contributing to specific resistance phenotypes can be used as a target for the novel drug development. These strains can be used as a reference strain in the clinical laboratory and also in evaluating the anti-microbial drug efficiency for specific resistance. Similar work can also be performed in other species/genus to understand the mechanism and control the associated infections."
195.1504,Campylobacter coli,HP,Campylobacter coli strain F4,"Human, Homo sapiens",feces,,Good,2006,2018-10-03 21:08:02.723000+00:00,,Diarrhea,,Campylobacter coli Genome sequencing and assembly
550.510,Enterobacter cloacae,HP,Enterobacter cloacae strain SMART_1094,"Human, Homo sapiens",,,Good,2013,2016-01-31 12:13:55.276000+00:00,host_health_state:Diseased,clinical or host-associated bacteria,,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried."
210.2599,Helicobacter pylori,HP,Helicobacter pylori strain CC26084,"Human, Homo sapiens",Gastric tissue,isolated from patients with different gastric diseases,Good,13-jul-2006,2017-03-20 08:40:02.750000+00:00,,Cancer,,Helicobacter pylori sequences from strains isolated from patients with different gastric diseases. The goal is to describe genomic differences between clinical isolates and disease. This information will be useful to better understand pathogenesis of gastric cancer.
615.775,Serratia marcescens,HP,Serratia marcescens strain NIG-Sm-1-17,"Human, Homo sapiens",,,Good,2017-11-08,2018-11-30 03:52:51.574000+00:00,host_health_state:diseased,,,"Klebsiella pneumoniae, Echerichia coli and Serratia marcescens isolated from a multi-infected patient"
588.10,Providencia stuartii,HP,Providencia stuartii strain FDAARGOS_87,"Human, Homo sapiens",endotracheal aspirate,,Good,18/Nov/2013,2016-01-17 15:40:51.236000+00:00,,Colonization/trachitis,,"FDA, in collaboration with the National Center for Biotechnology Information (NCBI), the Department of Defense (DoD) and the Institute for Genome Sciences at the University of Maryland, established a publicly available, well-curated reference database (FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences; BioProject 231221) of regulatory-grade-quality sequences from diverse infectious microorganisms. This database, which is still growing, comprises data collected from multiple collaborators. Diagnostic test manufacturers develop sequence-based tests to identify infectious agents and/or to detect resistance or virulence markers; will use this database to advance their development programs and to support the regulatory science review of such tests. This work will facilitate the development of these tests, which are aimed at improving patient outcomes. Continued success of the database and adoption by the community is contingent on populating and curating the database, which in turn will support development of guidance and standards for clinical use of this technology. Discussions held at a relating public workshop on advancing regulatory science for high throughput sequencing devices for microbial identification and detection of antimicrobial resistance markers were essential to establish the safety and effectiveness of these devices."
1766.30,Mycolicibacterium fortuitum,HP,Mycolicibacterium fortuitum strain MTB7,Homo sapiens,sputum culture,,Good,11-Aug-2016,2019-09-30 12:28:39.496000+00:00,,pulmonary infection,,whole genome sequencing of Mycobacterium tuberculosis strains from Morocco
1239989.3,Morganella morganii,HP,Morganella morganii SC01,"Human, Homo sapiens",feces,,Good,2012,2014-12-08 22:12:04.893000+00:00,,,Diarrhea,Morganella morganii is a species of Gram-negative bacillus bacteria. It is oxidase-negative and is a facultative anaerobe. It causes a disease known as Summer Diarrhea.
1463164.141,Klebsiella quasipneumoniae,HP,Klebsiella quasipneumoniae subsp. similipneumoniae strain 12A476,"Human, Homo sapiens",blood,"isolated from various environments (clinical samples, water, carriage)",Good,1998,2019-07-18 23:55:17.893000+00:00,,,,"The study aim to compare genomic content of Klebsiella isolates belonging to different species (Klebsiella pneumoniae, Klebsiella quasipneumoniae and Klebsiella variicola) and isolated from various environments (clinical samples, water, carriage).;Klebsiella diversity : samples from Klebsiella"
